_id,id,trip_id,schedule_relationship,route_id,direction_id,latitude,longitude,odometer,speed,current_stop_sequence,current_status,timestamp,stop_id,congestion_level
656d29b3cf3742cf5526f01c,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.38757,-79.6909,714857799.0,71.0,IN_TRANSIT_TO,1701652881,837579f7-8c0e-4fb3-980c-2f73d3f4977e,1503,0
656d29b5cf3742cf5526f025,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.344185,-79.64691,168424604.0,12.88686519,IN_TRANSIT_TO,1701652881,d6005220-f52b-4355-b6c5-50564986cfdc,2204,4
656d29d5cf3742cf5526f02a,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.4076,-79.68556,532977199.0,8.03119824,IN_TRANSIT_TO,1701652911,47fb20c9-a77d-4620-9055-985e52a3cc45,1707,4
656d29d6cf3742cf5526f02e,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.3876,-79.69086,714857799.0,0.454758671,IN_TRANSIT_TO,1701652911,837579f7-8c0e-4fb3-980c-2f73d3f4977e,1503,2
656d29d8cf3742cf5526f037,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.343136,-79.65152,168425004.0,11.231731192,IN_TRANSIT_TO,1701652911,440efefe-b10a-45ed-9cae-03c6c701404b,2204,4
656d29f8cf3742cf5526f03c,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.410713,-79.68817,532977599.0,13.66581524,IN_TRANSIT_TO,1701652941,47fb20c9-a77d-4620-9055-985e52a3cc45,1707,4
656d29f9cf3742cf5526f040,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.387955,-79.69138,714857899.0,5.98964675,IN_TRANSIT_TO,1701652941,a54acfaa-27de-474d-8f44-29d437edda21,1503,4
656d29fccf3742cf5526f049,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.342175,-79.65574,168425304.0,13.415239193,IN_TRANSIT_TO,1701652941,ffb24649-47b4-4fcb-bcb1-eb2c10100efc,2204,4
656d2a1ccf3742cf5526f04e,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.412037,-79.68923,532977799.0,24.0,IN_TRANSIT_TO,1701652971,47fb20c9-a77d-4620-9055-985e52a3cc45,1707,2
656d2a1dcf3742cf5526f052,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.388596,-79.691154,714857899.0,4.8476175,IN_TRANSIT_TO,1701652971,a54acfaa-27de-474d-8f44-29d437edda21,1503,4
656d2a1fcf3742cf5526f05b,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.34106,-79.66059,168425704.0,12.471831193,IN_TRANSIT_TO,1701652971,ffb24649-47b4-4fcb-bcb1-eb2c10100efc,2204,4
656d2a3fcf3742cf5526f060,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.41342,-79.69041,532977899.0,12.61934325,IN_TRANSIT_TO,1701653031,85cc9a85-9624-402a-b006-bab7797cb500,1707,4
656d2a41cf3742cf5526f066,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.38655,-79.696594,714858399.0,10.18720376,IN_TRANSIT_TO,1701653031,430424b1-ae8e-45d7-a695-15066378fa6d,1503,4
656d2a43cf3742cf5526f06f,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.3402,-79.66447,168426004.0,10.911428194,IN_TRANSIT_TO,1701653031,bcac70cf-8db0-43de-8f07-d7c22cd10086,2204,4
656d2a65cf3742cf5526f073,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.416634,-79.69312,532978399.0,14.11807326,IN_TRANSIT_TO,1701653061,5139de68-25db-46d1-a610-164956838ee0,1707,4
656d2a67cf3742cf5526f079,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.385017,-79.70006,714858699.0,9.34019278,IN_TRANSIT_TO,1701653061,9fdf846a-54c3-4387-a08e-6807091eaba9,1503,4
656d2a69cf3742cf5526f082,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.3392,-79.66876,168426404.0,12.146527194,IN_TRANSIT_TO,1701653061,bcac70cf-8db0-43de-8f07-d7c22cd10086,2204,4
656d2a88cf3742cf5526f085,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.417686,-79.694046,532978499.0,26.0,IN_TRANSIT_TO,1701653091,5139de68-25db-46d1-a610-164956838ee0,1707,2
656d2a8acf3742cf5526f08b,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.38364,-79.70316,714858999.0,10.00441279,IN_TRANSIT_TO,1701653091,367b17bb-d9ec-4b29-9146-a9c98f5e9368,1503,4
656d2a8dcf3742cf5526f094,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.338326,-79.672455,168426804.0,12.84436195,IN_TRANSIT_TO,1701653091,58d540dc-91b5-471d-a425-1002d70e7833,2204,4
656d2aaccf3742cf5526f097,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.418583,-79.69524,532978599.0,7.744230728,IN_TRANSIT_TO,1701653121,0905e0f7-5100-473c-8eee-047dccc3e1cd,1707,4
656d2aaecf3742cf5526f09d,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.383213,-79.70406,714859199.0,5.362651379,IN_TRANSIT_TO,1701653121,367b17bb-d9ec-4b29-9146-a9c98f5e9368,1503,4
656d2ab0cf3742cf5526f0a6,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.33727,-79.67719,168427104.0,10.134144195,IN_TRANSIT_TO,1701653121,58d540dc-91b5-471d-a425-1002d70e7833,2204,4
656d2ad0cf3742cf5526f0a9,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.418106,-79.69644,532978799.0,8.71264228,IN_TRANSIT_TO,1701653151,0905e0f7-5100-473c-8eee-047dccc3e1cd,1707,4
656d2ad2cf3742cf5526f0af,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.38274,-79.70508,714859299.0,81.0,IN_TRANSIT_TO,1701653151,00d0b254-2501-4a87-9577-761fbaaafecd,1503,0
656d2ad4cf3742cf5526f0b8,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.337044,-79.67816,168427304.0,4.494804195,IN_TRANSIT_TO,1701653151,58d540dc-91b5-471d-a425-1002d70e7833,2204,4
656d2af3cf3742cf5526f0bb,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.415916,-79.70146,532979199.0,10.5430663,IN_TRANSIT_TO,1701653211,d65bedbc-b81f-48c2-8e2f-f14e54865c50,1707,4
656d2af6cf3742cf5526f0c2,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.378845,-79.70218,714859799.0,10.11080883,IN_TRANSIT_TO,1701653211,81e16de4-957b-4eab-9e9d-bb306dd90958,1503,4
656d2af8cf3742cf5526f0ca,02155a60-ef99-420b-a797-6217f8c979cf,ac7525e8-278f-4c2c-807c-0a9db8a9a96a,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.339622,-79.68045,168427604.0,8.380948204,IN_TRANSIT_TO,1701653211,dfefcf85-3864-45b9-9e1f-b07d31a945b6,2204,4
656d2b18cf3742cf5526f0cd,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.413197,-79.70308,532979599.0,4.325901539,IN_TRANSIT_TO,1701653241,bdddb69e-7344-4e21-882c-451b656dcd94,1707,4
656d2b1acf3742cf5526f0d5,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.37632,-79.70001,714860099.0,11.01060385,IN_TRANSIT_TO,1701653241,8d1f2ee2-dab3-4e2c-96b4-e1e0f505dfc6,1503,4
656d2b3ccf3742cf5526f0df,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.413136,-79.70309,532979599.0,39.0,IN_TRANSIT_TO,1701653271,bdddb69e-7344-4e21-882c-451b656dcd94,1707,1
656d2b3ecf3742cf5526f0e7,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.375484,-79.69797,714860299.0,7.704227488,IN_TRANSIT_TO,1701653271,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,1503,4
656d2b60cf3742cf5526f0f1,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.411217,-79.705246,532979899.0,11.25867839,IN_TRANSIT_TO,1701653301,bdddb69e-7344-4e21-882c-451b656dcd94,1707,4
656d2b62cf3742cf5526f0f9,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.375706,-79.69733,714860399.0,1.46678488,IN_TRANSIT_TO,1701653301,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,1503,4
656d2b84cf3742cf5526f103,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.410797,-79.70622,532979999.0,39.0,IN_TRANSIT_TO,1701653331,bdddb69e-7344-4e21-882c-451b656dcd94,1707,1
656d2b86cf3742cf5526f10c,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.376495,-79.69559,714860499.0,9.53881888,IN_TRANSIT_TO,1701653331,b9e7c873-7d01-4ef2-a4f5-1cd97cda7c32,1503,4
656d2ba7cf3742cf5526f115,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.41011,-79.7078,532980199.0,40.0,IN_TRANSIT_TO,1701653391,1957c8b6-05f9-48d0-9e06-69f66400e770,1707,1
656d2baacf3742cf5526f11e,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.375507,-79.6916,714860999.0,10.75669499,IN_TRANSIT_TO,1701653391,09be9189-c26c-425b-9c59-b85cf4c67f35,1503,4
656d2bcbcf3742cf5526f127,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.409657,-79.708855,532980199.0,11.0592184,IN_TRANSIT_TO,1701653421,1957c8b6-05f9-48d0-9e06-69f66400e770,1707,4
656d2bcecf3742cf5526f130,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.373917,-79.690834,714861299.0,0.796174899,IN_TRANSIT_TO,1701653421,09be9189-c26c-425b-9c59-b85cf4c67f35,1503,2
656d2beecf3742cf5526f139,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.409004,-79.710396,532980299.0,40.0,IN_TRANSIT_TO,1701653451,1957c8b6-05f9-48d0-9e06-69f66400e770,1707,1
656d2bf1cf3742cf5526f142,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.373917,-79.690834,714861299.0,99.0,IN_TRANSIT_TO,1701653451,09be9189-c26c-425b-9c59-b85cf4c67f35,1503,0
656d2c12cf3742cf5526f14b,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.407906,-79.71235,532980499.0,8.20176746,IN_TRANSIT_TO,1701653481,59ccd692-9fb1-4245-8cbd-588e58893b14,1707,4
656d2c15cf3742cf5526f154,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.3723,-79.692024,714861399.0,5.42210051,IN_TRANSIT_TO,1701653481,86ea450e-1baf-457a-9403-fad594b16fbf,1503,4
656d2c36cf3742cf5526f15d,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.40713,-79.71016,532980699.0,10.2241525,IN_TRANSIT_TO,1701653511,6b950dcd-2216-453d-be0b-15ab52363887,1707,4
656d2c38cf3742cf5526f166,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.370346,-79.69338,714861699.0,10.617238101,IN_TRANSIT_TO,1701653511,04bfd6db-25e2-4f50-abf2-d54d7655f5a7,1503,4
656d2c5acf3742cf5526f16f,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.404827,-79.70687,532981199.0,2.03349653,IN_TRANSIT_TO,1701653571,fbe0ae59-fa16-4a9e-aea3-f240e7545830,1707,4
656d2c5ccf3742cf5526f178,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.366123,-79.696365,714862199.0,8.728754103,IN_TRANSIT_TO,1701653571,90383288-cdc8-4944-a44c-8e89cfb5c9d7,1503,4
656d2c7dcf3742cf5526f181,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.403477,-79.707436,532981399.0,1.675967555,IN_TRANSIT_TO,1701653601,e8eca9d2-bd51-4e7b-b1e6-e385343f1593,1707,4
656d2c80cf3742cf5526f18a,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.3652,-79.69707,714862399.0,103.0,IN_TRANSIT_TO,1701653601,90383288-cdc8-4944-a44c-8e89cfb5c9d7,1503,0
656d2ca1cf3742cf5526f193,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.403366,-79.70768,532981499.0,55.0,IN_TRANSIT_TO,1701653631,e8eca9d2-bd51-4e7b-b1e6-e385343f1593,1707,0
656d2ca3cf3742cf5526f19c,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.3652,-79.69707,714862399.0,103.0,IN_TRANSIT_TO,1701653631,90383288-cdc8-4944-a44c-8e89cfb5c9d7,1503,0
656d2cc4cf3742cf5526f1a5,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.40288,-79.708786,532981599.0,12.9485366,IN_TRANSIT_TO,1701653661,caad76a3-4b01-4b5c-a431-fff8e88c237f,1707,4
656d2cc7cf3742cf5526f1ae,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.365177,-79.69708,714862399.0,2.2826827103,IN_TRANSIT_TO,1701653661,90383288-cdc8-4944-a44c-8e89cfb5c9d7,1503,4
656d2ce8cf3742cf5526f1b7,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.401558,-79.7129,532981799.0,14.6853426,IN_TRANSIT_TO,1701653691,caad76a3-4b01-4b5c-a431-fff8e88c237f,1707,4
656d2cebcf3742cf5526f1c0,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.364384,-79.69737,714862499.0,111.0,IN_TRANSIT_TO,1701653691,b914bdbf-a55a-4713-8259-eccce70f8ca2,1503,0
656d2d0dcf3742cf5526f1c9,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.399597,-79.7175,532982299.0,9.71522163,IN_TRANSIT_TO,1701653751,2ca17af3-d370-4e03-a2a4-14a87e872ce2,1707,4
656d2d0fcf3742cf5526f1d2,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.361988,-79.6975,714862699.0,10.011912111,IN_TRANSIT_TO,1701653751,b914bdbf-a55a-4713-8259-eccce70f8ca2,1503,4
656d2d30cf3742cf5526f1db,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.398872,-79.71908,532982499.0,63.0,IN_TRANSIT_TO,1701653781,2ca17af3-d370-4e03-a2a4-14a87e872ce2,1707,0
656d2d33cf3742cf5526f1e4,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.36109,-79.69754,714862799.0,2.9469025111,IN_TRANSIT_TO,1701653781,b914bdbf-a55a-4713-8259-eccce70f8ca2,1503,4
656d2d53cf3742cf5526f1ed,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.397858,-79.71859,532982599.0,11.93845564,IN_TRANSIT_TO,1701653811,6a843278-332c-4ff6-876c-65a9724f8dc1,1707,4
656d2d56cf3742cf5526f1f6,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.358532,-79.69802,714863099.0,10.120254111,IN_TRANSIT_TO,1701653811,b914bdbf-a55a-4713-8259-eccce70f8ca2,1503,4
656d2d76cf3742cf5526f1ff,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.39455,-79.71573,532983099.0,12.73351965,IN_TRANSIT_TO,1701653841,f24d195d-3666-49a7-8e7c-38f9c592e3cd,1707,4
656d2d79cf3742cf5526f208,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.35573,-79.69926,714863399.0,10.416667115,IN_TRANSIT_TO,1701653841,73919eaf-f2d8-4f82-bf72-9a2077124cde,1503,4
656d2d9bcf3742cf5526f211,c4b80d50-75ac-40ba-a070-72d6d9de9b63,46075a10-f554-409b-9889-92d9cb82e032,SCHEDULED,1615e5c0-3157-4f13-9e78-011638725e02,1.0,44.392147,-79.71361,532983299.0,12.31376368,IN_TRANSIT_TO,1701653871,0e3874e1-a56c-4024-bac5-097dcef58a5d,1707,4
656d2d9dcf3742cf5526f21a,5af54e49-d005-4cbf-90e4-bc42b52593ad,c43aa90a-8ba3-4996-91ae-31904f9535e4,SCHEDULED,605702ef-34fb-4f95-bc52-25022968f4af,1.0,44.352936,-79.69972,714863699.0,10.768084118,IN_TRANSIT_TO,1701653871,12bdd3f2-0511-4745-9813-ca9ade2b96f6,1503,4
